bbl,address1,address2,zip,status1,status2,status3
2025310018,1350-1354 MERRIAM AVE,,10452,MULTIPLE DWELLING A,,
2025350001,1360 MERRIAM AVE,,10452,MULTIPLE DWELLING A,,
2025360001,1406 MERRIAM AVE,,10452,MULTIPLE DWELLING A,,
2025360005,1414 MERRIAM AVE,,10452,MULTIPLE DWELLING A,,
2025120059,1030-1040 NELSON AVE,88-92 W 165TH ST,10452,MULTIPLE DWELLING A,,
2025120015,1035-1045 NELSON AVE,1034-1044 OGDEN AVE,10452,MULTIPLE DWELLING A,,
2025140036,1065 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025140032,1075 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025140025,1085 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025160058,1173-1177 NELSON AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025150009,1192-1196 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025150014,1210 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025170015,1262 NELSON AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025180031,1265-1275 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025190001,1314 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025200023,1344 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025200026,1360 NELSON AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025200028,1372 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025210031,1375 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025210027,1385 NELSON AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2028730008,1386 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2025210024,1391 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2028730013,1402 NELSON AVE,,10452,MULTIPLE DWELLING A,421-A,
2028730016,1410-1416 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2028730021,1422 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2028740037,1445 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2028740033,1465 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2028740134,1485 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2028740107,1525-1529 NELSON AVE,,10452,MULTIPLE DWELLING A,,
2028740098,1545 NELSON AVE,118-122 FEATHERBED LN,10452,MULTIPLE DWELLING A,,
2025250028,1037-1039 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025140005,1070 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025260090,1131-1137 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025280029,1201 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025280028,1207 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025280027,1209 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025220005,1324 OGDEN AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025220016,1350 OGDEN AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025220063,1406 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025220070,1434 OGDEN AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A
2025360026,1435 OGDEN AVE,1432 UNIVERSITY AVE,10452,MULTIPLE DWELLING A,,
2025360015,1455-1473 OGDEN AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A
2025110013,900 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025240021,917 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025240020,919 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025110022,930 OGDEN AVE,939 WOODYCREST AVE,10452,MULTIPLE DWELLING A,,
2025110025,934 OGDEN AVE,,10452,MULTIPLE DWELLING B,GARDEN COMPLEX,
2025240018,935 OGDEN AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025240016,949 OGDEN AVE,,10452,MULTIPLE DWELLING A,,
2025210005,1360 PLIMPTON AVE,,10452,MULTIPLE DWELLING A,,
2028740085,1530 PLIMPTON AVE,,10452,MULTIPLE DWELLING A,,
2025100087,1165 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,ARTICLES 14 & 15,
2025060010,1190 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2025060016,1204 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2025060022,1214 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2025060024,1220 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2025060075,1246 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2025170035,1277 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2025200053,1345-1347 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,421-A,
2025200001,1350-1354 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2028720005,1378 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2028720007,1382 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2028730058,1419 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2028720108,1444 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2028720123,1476 SHAKESPEARE AVE,,10452,MULTIPLE DWELLING A,,
2025250003,1008 SUMMIT AVE,,10452,MULTIPLE DWELLING A,,
2025250003,1012 SUMMIT AVE,,10452,MULTIPLE DWELLING A,,
2025230142,1047 SUMMIT AVE,,10452,MULTIPLE DWELLING A,421-A,
2025230141,1049 SUMMIT AVE,,10452,MULTIPLE DWELLING A,421-A,
2025230140,1051 SUMMIT AVE,,10452,MULTIPLE DWELLING A,421-A,
2025230139,1053 SUMMIT AVE,,10452,MULTIPLE DWELLING A,421-A,
2025260078,1061-1065 SUMMIT AVE,171-173 W 165TH ST,10452,MULTIPLE DWELLING A,,
2025260006,1074 SUMMIT AVE,,10452,MULTIPLE DWELLING B,,
2025260070,1087 SUMMIT AVE,,10452,MULTIPLE DWELLING B,GARDEN COMPLEX,
2025240004,906 SUMMIT AVE,,10452,MULTIPLE DWELLING A,,
2025240006,908 SUMMIT AVE,,10452,MULTIPLE DWELLING A,421-A,
2025240206,910 SUMMIT AVE,,10452,MULTIPLE DWELLING A,421-A,
2025240207,912 SUMMIT AVE,,10452,MULTIPLE DWELLING A,421-A,
2025230166,983 SUMMIT AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025230164,987 SUMMIT AVE,,10452,MULTIPLE DWELLING A,,
2025230163,989 SUMMIT AVE,,10452,MULTIPLE DWELLING A,,
2025230161,993 SUMMIT AVE,,10452,MULTIPLE DWELLING A,,
2025230159,997 SUMMIT AVE,,10452,MULTIPLE DWELLING A,,
2028430031,1401-1405 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028430035,1406 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028430024,1411 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028430018,1425 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028440038,1450-1456 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028440033,1455 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028440021,1465-1477 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028440043,1466 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028460074,1503-1505 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028450007,1512-1514 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028460061,1525-1533 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028450017,1530-1532 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028460047,1549 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028450020,1550 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028450027,1560-1562 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028460041,1565 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028460037,1575 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028470029,1585 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028470025,1591 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2028470022,1605 TOWNSEND AVE,,10452,MULTIPLE DWELLING A,,
2024630063,111 TUDOR PL,,10452,MULTIPLE DWELLING A,,
2024630011,112-114 TUDOR PL,,10452,MULTIPLE DWELLING A,,
2024630060,117-119 TUDOR PL,,10452,MULTIPLE DWELLING A,,
2025260044,1060 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025260055,1090 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025260062,1102 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,J-51,421-A
2025280046,1201 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025280018,1218 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025320015,1344 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025320020,1350-1352 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,ARTICLE 11,
2025340001,1360 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025340003,1370 UNIVERSITY AVE,1370 DR MARTIN L KING JR BLVD,10452,MULTIPLE DWELLING A,,
2025340008,1380 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025330086,1419 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025330084,1421 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025370038,1435 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2025370036,1439 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,,
2028750039,1522 UNIVERSITY AVE,,10452,MULTIPLE DWELLING A,J-51,
2025240104,167 W 161ST ST,,10452,MULTIPLE DWELLING A,421-A,
2025240105,169 W 161ST ST,,10452,MULTIPLE DWELLING A,421-A,
2025240106,171 W 161ST ST,,10452,MULTIPLE DWELLING A,421-A,
2025240108,175 W 161ST ST,,10452,MULTIPLE DWELLING A,421-A,
2025240064,155 W 162ND ST,,10452,MULTIPLE DWELLING A,,
2025240113,162 W 162ND ST,,10452,MULTIPLE DWELLING B,421-A,
2025110077,95 W 162ND ST,,10452,MULTIPLE DWELLING A,,
2025110064,100 W 163RD ST,,10452,MULTIPLE DWELLING B,GARDEN COMPLEX,
2025250001,167-169 W 164TH ST,1000 SUMMIT AVE,10452,MULTIPLE DWELLING A,,
2025120045,81 W 164TH ST,1001 WOODYCREST AVE,10452,MULTIPLE DWELLING A,,
2025250020,162 W 165TH ST,1050 SUMMIT AVE,10452,MULTIPLE DWELLING A,,
2025270168,180 W 167TH ST,,10452,MULTIPLE DWELLING A,421-A,
2025270055,220 W 167TH ST,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025270050,240 W 167TH ST,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025090056,36 W 167TH ST,,10452,MULTIPLE DWELLING A,,
2025280019,152-156 W 168TH ST,,10452,MULTIPLE DWELLING A,J-51,
2025280019,158-160 W 168TH ST,,10452,MULTIPLE DWELLING A,J-51,
2025280061,180 W 168TH ST,,10452,MULTIPLE DWELLING B,GARDEN COMPLEX,421-A
2025280060,182 W 168TH ST,,10452,MULTIPLE DWELLING A,421-A,
2025280058,184 W 168TH ST,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A
2025280050,190 W 168TH ST,,10452,MULTIPLE DWELLING A,,
2028550025,2 W 169TH ST,,10452,MULTIPLE DWELLING A,,
2028550020,8-10 W 169TH ST,,10452,MULTIPLE DWELLING A,,
2025170030,88 W 169TH ST,,10452,MULTIPLE DWELLING B,GARDEN COMPLEX,
2025210001,127-131 W 170TH ST,,10452,MULTIPLE DWELLING A,,
2025210056,136 W 170TH ST,1328 PLIMPTON AVE,10452,MULTIPLE DWELLING A,,
2025350026,163 W 170TH ST,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025340038,185 W 170TH ST,,10452,MULTIPLE DWELLING A,,
2025320026,190 W 170TH ST,,10452,MULTIPLE DWELLING A,,
2028590092,11 W 172ND ST,,10452,MULTIPLE DWELLING A,,
2028730080,115 W 172ND ST,,10452,MULTIPLE DWELLING A,,
2024770034,1005 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024710011,1018-1020 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024710015,1022-1024 WALTON AVE,104-108 E 165TH ST,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2024770021,1027 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024780064,1055 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024780058,1069 WALTON AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2024780052,1083-1085 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024780046,1097-1099 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024780040,1113-1115 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024630001,1144-1170 WALTON AVE,101-111 MCCLELLAN ST,10452,MULTIPLE DWELLING A,,
2024790042,1155 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024790036,1171-1179 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024630006,1176 WALTON AVE,108 TUDOR PL,10452,MULTIPLE DWELLING A,,
2024630034,1192 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024650010,1224 WALTON AVE,,10452,MULTIPLE DWELLING A,J-51,
2024650025,1240 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024810028,1265 WALTON AVE,,10452,MULTIPLE DWELLING A,421-A,
2028410041,1356 WALTON AVE,101-113 MARCY PL,10452,MULTIPLE DWELLING B,,
2028430065,1405 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028430074,1414-1416 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028430079,1424-1426 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028440065,1451-1459 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028440075,1454 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028440058,1475 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028440083,1478 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028450001,1503-1505 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028350001,1506 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028450077,1517 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028450070,1525 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028450062,1535 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028360005,1540-1544 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028450045,1563-1567 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028470069,1605 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028380004,1610-1616 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028470063,1615-1617 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2028470051,1629-1631 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024760091,901 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024760050,911 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024760047,923 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024760044,955 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2024760022,975 WALTON AVE,,10452,MULTIPLE DWELLING A,,
2025080014,1030 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,,
2025120069,1035-1045 WOODYCREST AVE,80-84 W 165TH ST,10452,MULTIPLE DWELLING A,,
2025090006,1072 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,,
2025100010,1210 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,,
2025150041,1223 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,421-A,
2025100017,1230 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,,
2025100023,1240 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,,
2025110044,901 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,,
2025070001,950 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2025110068,957-963 WOODYCREST AVE,,10452,MULTIPLE DWELLING A,GARDEN COMPLEX,
2028330006,1414-1416 WYTHE PL,,10452,MULTIPLE DWELLING A,,
2028430093,1415-1417 WYTHE PL,,10452,MULTIPLE DWELLING A,,
2028430085,1423-1427 WYTHE PL,,10452,MULTIPLE DWELLING A,,
2028440105,1459 WYTHE PL,,10452,MULTIPLE DWELLING A,,
2028440095,1475 WYTHE PL,,10452,MULTIPLE DWELLING A,,
2028780061,1641-1649 ANDREWS AVE S,121 W 175TH ST,10453,MULTIPLE DWELLING A,ARTICLE 11,
2028780078,1644 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,421-A,
2000000000,1648 ANDREWS AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A
2028780081,1650 ANDREWS AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A
2028780082,1652 ANDREWS AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A
2028780083,1660 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2028780044,1661-1665 ANDREWS AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
2028780044,1695-1697 ANDREWS AVE,120 W 176TH ST,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
2028780169,1705 ANDREWS AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2028780195,1770 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,,
2028790028,1890-1892 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,,
2028790204,1893-1895 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,,
2032210090,1905 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,,
2032210088,1909 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,ROOMING HOUSE,
2032210086,1915 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,ROOMING HOUSE,
2032210084,1917 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,,
2032210082,1921 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2032210080,1925 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2032210078,1929 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,,
2032160016,1934-1940 ANDREWS AVE S,,10453,MULTIPLE DWELLING B,,
2032210074,1935 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,ROOMING HOUSE,
2032160020,1944 ANDREWS AVE,106 W 179TH ST,10453,MULTIPLE DWELLING A,,
2032160026,1950 ANDREWS AVE S,,10453,MULTIPLE DWELLING A,,
2032100080,2114 AQUEDUCT AVE E,,10453,MULTIPLE DWELLING A,J-51,
2028790253,1860 BILLINGSLEY TER,,10453,MULTIPLE DWELLING A,,
2028760095,94 BRANDT PL,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2028760100,95 BRANDT PL,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2031960029,20 BUCHANAN PL,2232-2234 DAVIDSON AVE,10453,MULTIPLE DWELLING A,,
2031960010,30 BUCHANAN PL,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
2031960086,5 BUCHANAN PL,,10453,MULTIPLE DWELLING A,,
2032080048,51 BUCHANAN PL,,10453,MULTIPLE DWELLING A,,
2028080066,160 BUSH ST,2020 CRESTON AVE,10453,MULTIPLE DWELLING A,,
2028810040,1854 CEDAR AVE,,10453,MULTIPLE DWELLING A,,
2028070022,1985 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2028070016,1995 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2028080062,2000 CRESTON AVE,161-165 E 179TH ST,10453,MULTIPLE DWELLING A,,
2028070070,2015 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2028070067,2031 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2028070059,2043 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031690059,2055 CRESTON AVE,,10453,MULTIPLE DWELLING B,,
2031690055,2063-2065 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031600005,2064-2066 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031600009,2070-2072 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031690053,2075 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031600014,2076-2078 CRESTON AVE,150 E 180TH ST,10453,MULTIPLE DWELLING B,,
2031690051,2083 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031610001,2084-2086 CRESTON AVE,151 E 180TH ST,10453,MULTIPLE DWELLING A,,
2031690045,2087 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031610007,2094 CRESTON AVE,,10453,MULTIPLE DWELLING A,J-51,
2031690043,2095 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031610010,2100 CRESTON AVE,150-154 E 181ST ST,10453,MULTIPLE DWELLING A,,
2031690034,2101 CRESTON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2031620001,2150 CRESTON AVE,151 1/2 E 181ST ST,10453,MULTIPLE DWELLING A,,
2031620009,2170 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031620011,2188-2190 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031700040,2191 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031700034,2205 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031700032,2229 CRESTON AVE,114 E 182ND ST,10453,MULTIPLE DWELLING A,,
2031630003,2238 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031710037,2239 CRESTON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2031710037,2241 CRESTON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2031630006,2244 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031710034,2255 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031710031,2259 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2031630011,2264 CRESTON AVE,,10453,MULTIPLE DWELLING A,,
2028610010,1664 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLE 11
2028610011,1668 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
2028610013,1672 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,J-51,
2028670058,1691 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
2028610021,1694 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLE 11
2028610050,1702 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLE 11
2028610052,1706 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028610057,1726 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028670039,1735 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028610067,1750 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028670155,1765-1767 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028610114,1770 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLE 11
2028670151,1775 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028610119,1780 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLE 11
2028670139,1815 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028670134,1821-1823 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028610135,1822 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028700061,1975 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028630010,2000 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028630013,2012 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028630014,2016 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028630015,2020 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2031920001,2050 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2031930024,2065-2067 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2031930021,2073 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2031940048,2093 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,J-51
2031960093,2254 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2031960074,2264 DAVIDSON AVE,18-24 W 183RD ST,10453,MULTIPLE DWELLING A,,
2031960058,2265 DAVIDSON AVE,,10453,MULTIPLE DWELLING A,,
2028680100,1920-1924 DR MARTIN L KING JR BLVD,,10453,MULTIPLE DWELLING A,,
2032110042,2240 DR MARTIN L KING JR BLVD,2240 UNIVERSITY AVE,10453,MULTIPLE DWELLING A,,
2028500067,65-67 E 175TH ST,1751 WALTON AVE,10453,MULTIPLE DWELLING A,,
2028260024,110 E 176TH ST,,10453,MULTIPLE DWELLING A,,
2028510036,35 E 176TH ST,,10453,MULTIPLE DWELLING A,,
2028060001,105 E 177TH ST,,10453,MULTIPLE DWELLING A,,
2028050041,110 E 177TH ST,,10453,MULTIPLE DWELLING A,,
2028520014,12 E 177TH ST,,10453,MULTIPLE DWELLING A,,
2028050045,124 E 177TH ST,,10453,MULTIPLE DWELLING A,,
2028520014,16 E 177TH ST,,10453,MULTIPLE DWELLING A,,
2028270042,60 E 177TH ST,,10453,MULTIPLE DWELLING A,,
2028080032,163 E 178TH ST,,10453,MULTIPLE DWELLING A,,
2028070035,101 E 179TH ST,2000-2008 MORRIS AVE,10453,MULTIPLE DWELLING A,,
2028540015,20 E 179TH ST,,10453,MULTIPLE DWELLING A,,
2028290030,55 E 179TH ST,2004 WALTON AVE,10453,MULTIPLE DWELLING A,,
2031700027,100 E 182ND ST,,10453,MULTIPLE DWELLING A,,
2031700030,110 E 182ND ST,,10453,MULTIPLE DWELLING B,,
2031710044,111 E 182ND ST,,10453,MULTIPLE DWELLING B,,
2031710042,121 E 182ND ST,,10453,MULTIPLE DWELLING A,,
2031620017,150 E 182ND ST,,10453,MULTIPLE DWELLING A,,
2031630001,155 E 182ND ST,,10453,MULTIPLE DWELLING A,,
2031820001,53 E 182ND ST,,10453,MULTIPLE DWELLING A,,
2031810019,54 E 182ND ST,2208 WALTON AVE,10453,MULTIPLE DWELLING A,,
2031820058,61 E 182ND ST,,10453,MULTIPLE DWELLING A,,
2031810022,62 E 182ND ST,,10453,MULTIPLE DWELLING A,,
2028540001,1 E TREMONT AVE,,10453,MULTIPLE DWELLING A,J-51,
2028070001,101 E TREMONT AVE,1966 MORRIS AVE,10453,MULTIPLE DWELLING A,HOTEL,
2028280017,56 E TREMONT AVE,,10453,MULTIPLE DWELLING A,,
2028280022,64 E TREMONT AVE,,10453,MULTIPLE DWELLING A,,
2028280024,66 E TREMONT AVE,1927 MORRIS AVE,10453,MULTIPLE DWELLING A,421-A,
2028650162,1616 GRAND AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2028650166,1630 GRAND AVE,,10453,MULTIPLE DWELLING A,,
2028670013,1662 GRAND AVE,,10453,MULTIPLE DWELLING A,,
2028660050,1667-1669 GRAND AVE,,10453,MULTIPLE DWELLING A,GARDEN COMPLEX,
2028670030,1702-1704 GRAND AVE,30 W 176TH ST,10453,MULTIPLE DWELLING A,,
